Provider,total_claim,total_revenue,avg_claim,unique_patients,first_claim,last_claim,active_days,claims_per_day,days_since_lastclaim,PotentialFraud
PRV53309,47,10610,225.74468085106383,24,2009-01-01,2009-12-25,358,0.1309192200557103,6,No
PRV53310,7,1880,268.57142857142856,6,2009-02-23,2009-11-28,278,0.025089605734767026,33,No
PRV53312,51,21170,415.0980392156863,39,2009-01-05,2009-12-31,360,0.14127423822714683,0,No
PRV53313,48,12760,265.8333333333333,20,2009-01-01,2009-12-28,361,0.13259668508287292,3,No
PRV53314,41,13470,328.5365853658537,18,2009-01-15,2009-12-24,343,0.11918604651162791,7,No
PRV53315,20,7700,385.0,15,2009-01-08,2009-12-28,354,0.056338028169014086,3,No
PRV53317,10,840,84.0,10,2009-02-12,2009-12-28,319,0.03125,3,No
PRV53318,18,8380,465.55555555555554,17,2009-03-02,2009-12-30,303,0.05921052631578947,1,No
PRV53319,79,25920,328.1012658227848,37,2009-01-11,2009-12-24,347,0.22701149425287356,7,No
PRV53320,51,13300,260.7843137254902,31,2009-01-06,2009-12-12,340,0.1495601173020528,19,No
PRV53321,59,14940,253.22033898305085,32,2008-12-13,2009-12-22,374,0.15733333333333333,9,No
PRV53323,13,1990,153.07692307692307,7,2009-01-18,2009-12-21,337,0.038461538461538464,10,No
PRV53325,51,9840,192.94117647058823,22,2009-01-15,2009-12-26,345,0.14739884393063585,5,No
PRV53326,76,25680,337.89473684210526,42,2009-01-07,2009-12-29,356,0.21288515406162464,2,No
PRV53329,9,2030,225.55555555555554,9,2009-01-06,2009-12-20,348,0.025787965616045846,11,No
PRV53331,6,730,121.66666666666667,6,2009-04-16,2009-11-09,207,0.028846153846153848,52,No
PRV53334,26,9190,353.46153846153845,13,2009-01-05,2009-12-23,352,0.07365439093484419,8,No
PRV53335,305,95690,313.73770491803276,231,2009-01-02,2009-12-31,363,0.8379120879120879,0,No
PRV53337,5,1620,324.0,3,2009-03-26,2009-12-09,258,0.019305019305019305,22,No
PRV53339,5,570,114.0,4,2009-02-09,2009-11-21,285,0.017482517482517484,40,No
PRV53340,18,2020,112.22222222222223,15,2009-01-05,2009-12-06,335,0.05357142857142857,25,No
PRV53341,6,1280,213.33333333333334,6,2009-02-04,2009-11-02,271,0.022058823529411766,59,No
PRV53342,62,22020,355.16129032258067,55,2009-01-04,2009-12-26,356,0.17366946778711484,5,No
PRV53343,6,310,51.666666666666664,6,2009-01-20,2009-12-20,334,0.01791044776119403,11,No
PRV53344,2,600,300.0,2,2009-03-06,2009-08-25,172,0.011560693641618497,128,No
PRV53346,3,700,233.33333333333334,3,2009-04-28,2009-06-29,62,0.047619047619047616,185,No
PRV53347,6,280,46.666666666666664,6,2009-03-26,2009-11-25,244,0.024489795918367346,36,No
PRV53349,20,2000,100.0,12,2009-02-09,2009-12-04,298,0.06688963210702341,27,No
PRV53350,3,2380,793.3333333333334,2,2009-05-28,2009-10-04,129,0.023076923076923078,88,No
PRV53351,11,3840,349.09090909090907,8,2009-02-03,2009-12-08,308,0.03559870550161812,23,No
PRV53352,223,70540,316.32286995515693,153,2008-12-22,2009-12-31,374,0.5946666666666667,0,No
PRV53353,25,5010,200.4,20,2009-01-08,2009-12-31,357,0.06983240223463687,0,No
PRV53354,14,2790,199.28571428571428,14,2009-01-09,2009-12-15,340,0.04105571847507331,16,No
PRV53355,2,410,205.0,2,2009-05-23,2009-07-20,58,0.03389830508474576,164,No
PRV53356,26,3050,117.3076923076923,26,2009-01-01,2009-12-27,360,0.07202216066481995,4,No
PRV53357,1,1800,1800.0,1,2009-11-04,2009-11-04,0,1.0,57,No
PRV53358,3,2840,946.6666666666666,3,2009-03-28,2009-11-02,219,0.013636363636363636,59,No
PRV53359,164,46520,283.6585365853659,121,2008-12-13,2009-12-31,383,0.4270833333333333,0,No
PRV53360,14,2390,170.71428571428572,9,2009-01-08,2009-12-20,346,0.040345821325648415,11,No
PRV53361,8,4340,542.5,7,2009-01-18,2009-10-13,268,0.02973977695167286,79,No
PRV53362,22,5810,264.09090909090907,15,2009-01-20,2009-12-15,329,0.06666666666666667,16,No
PRV53363,35,12990,371.14285714285717,33,2009-01-04,2009-11-26,326,0.10703363914373089,35,No
PRV53364,18,6440,357.77777777777777,18,2009-01-10,2009-12-25,349,0.05142857142857143,6,No
PRV53365,4,660,165.0,4,2009-02-23,2009-12-15,295,0.013513513513513514,16,No
PRV53370,7,580,82.85714285714286,5,2009-01-02,2009-12-11,343,0.020348837209302327,20,No
PRV53371,33,8630,261.5151515151515,25,2009-01-17,2009-12-20,337,0.09763313609467456,11,No
PRV53373,2,2170,1085.0,2,2009-01-05,2009-12-05,334,0.005970149253731343,26,No
PRV53374,289,75160,260.06920415224914,112,2009-01-03,2009-12-28,359,0.8027777777777778,3,No
PRV53375,9,4220,468.8888888888889,9,2009-01-08,2009-12-09,335,0.026785714285714284,22,No
PRV53376,57,20070,352.10526315789474,27,2009-01-02,2009-12-20,352,0.16147308781869688,11,No
PRV53381,17,1950,114.70588235294117,17,2009-02-07,2009-11-19,285,0.05944055944055944,42,No
PRV53382,33,17750,537.8787878787879,29,2009-01-01,2009-12-30,363,0.09065934065934066,1,No
PRV53383,12,5490,457.5,11,2009-01-07,2009-12-11,338,0.035398230088495575,20,No
PRV53384,19,2960,155.78947368421052,18,2009-01-18,2009-12-18,334,0.056716417910447764,13,Yes
PRV53385,693,234890,338.94660894660893,340,2008-12-29,2009-12-31,367,1.8831521739130435,0,Yes
PRV53386,39,5420,138.97435897435898,37,2009-01-06,2009-12-29,357,0.10893854748603352,2,No
PRV53387,37,9710,262.43243243243245,32,2009-01-09,2009-12-27,352,0.1048158640226629,4,No
PRV53388,90,19420,215.77777777777777,54,2008-12-31,2009-12-27,361,0.24861878453038674,4,No
PRV53389,9,3910,434.44444444444446,9,2009-01-19,2009-12-25,340,0.026392961876832845,6,No
PRV53390,8,430,53.75,8,2009-01-07,2009-12-07,334,0.023880597014925373,24,No
PRV53391,49,9290,189.59183673469389,45,2009-01-05,2009-12-21,350,0.1396011396011396,10,No
PRV53392,74,18620,251.6216216216216,61,2008-12-21,2009-12-31,375,0.19680851063829788,0,No
PRV53393,2,120,60.0,2,2009-02-14,2009-09-03,201,0.009900990099009901,119,No
PRV53394,895,270220,301.9217877094972,323,2008-12-31,2009-12-31,365,2.4453551912568305,0,No
PRV53396,46,12420,270.0,43,2009-01-06,2009-12-28,356,0.12885154061624648,3,No
PRV53397,8,3770,471.25,8,2009-03-08,2009-11-21,258,0.03088803088803089,40,Yes
PRV53398,3,360,120.0,3,2009-02-04,2009-11-18,287,0.010416666666666666,43,No
PRV53399,23,5850,254.34782608695653,20,2009-01-25,2009-12-23,332,0.06906906906906907,8,Yes
PRV53401,132,37330,282.8030303030303,128,2008-12-14,2009-12-29,380,0.3464566929133858,2,Yes
PRV53402,11,2530,230.0,8,2009-01-05,2009-11-03,302,0.036303630363036306,58,No
PRV53403,59,13780,233.5593220338983,56,2009-01-02,2009-12-28,360,0.1634349030470914,3,No
PRV53405,134,32380,241.6417910447761,120,2008-12-18,2009-12-28,375,0.35638297872340424,3,No
PRV53407,95,26660,280.63157894736844,35,2008-12-30,2009-12-31,366,0.25885558583106266,0,No
PRV53408,28,10570,377.5,27,2009-01-03,2009-12-21,352,0.07932011331444759,10,No
PRV53409,25,3250,130.0,18,2009-01-07,2009-12-24,351,0.07102272727272728,7,No
PRV53411,5,2570,514.0,5,2009-01-31,2009-09-29,241,0.02066115702479339,93,No
PRV53412,22,8270,375.90909090909093,21,2009-01-09,2009-12-01,326,0.0672782874617737,30,No
PRV53413,19,4410,232.10526315789474,17,2009-03-05,2009-12-17,287,0.06597222222222222,14,No
PRV53415,29,7820,269.6551724137931,25,2009-01-08,2009-12-14,340,0.08504398826979472,17,No
PRV53416,68,27700,407.3529411764706,49,2009-01-04,2009-12-29,359,0.18888888888888888,2,No
PRV53417,135,33780,250.22222222222223,60,2008-12-19,2009-12-31,377,0.35714285714285715,0,Yes
PRV53419,12,2410,200.83333333333334,11,2009-01-20,2009-10-29,282,0.04240282685512368,63,No
PRV53421,27,11010,407.77777777777777,27,2009-01-22,2009-12-15,327,0.08231707317073171,16,Yes
PRV53423,33,10050,304.54545454545456,28,2009-01-01,2009-12-19,352,0.09348441926345609,12,No
PRV53424,167,62390,373.5928143712575,99,2009-01-02,2009-12-31,363,0.45879120879120877,0,No
PRV53426,6,1040,173.33333333333334,4,2009-01-25,2009-08-13,200,0.029850746268656716,140,No
PRV53427,15,3060,204.0,10,2009-01-03,2009-10-21,291,0.05136986301369863,71,No
PRV53428,16,3600,225.0,16,2009-01-21,2009-12-28,341,0.04678362573099415,3,No
PRV53429,23,4380,190.43478260869566,22,2009-02-08,2009-12-31,326,0.07033639143730887,0,No
PRV53431,29,3920,135.17241379310346,22,2009-01-17,2009-12-09,326,0.08868501529051988,22,No
PRV53432,79,17540,222.0253164556962,72,2009-01-25,2009-12-23,332,0.23723723723723725,8,No
PRV53433,15,2830,188.66666666666666,12,2009-01-05,2009-12-24,353,0.0423728813559322,7,No
PRV53435,5,2490,498.0,5,2009-02-10,2009-11-29,292,0.017064846416382253,32,No
PRV53436,10,1800,180.0,10,2009-01-26,2009-12-10,318,0.03134796238244514,21,No
PRV53437,7,1690,241.42857142857142,7,2009-01-02,2009-11-04,306,0.02280130293159609,57,No
PRV53438,37,7670,207.2972972972973,33,2009-01-01,2009-12-27,360,0.10249307479224377,4,No
PRV53439,15,5220,348.0,15,2009-01-18,2009-12-24,340,0.04398826979472141,7,No
PRV53440,121,39080,322.97520661157023,78,2008-12-13,2009-12-29,381,0.31675392670157065,2,No
PRV53441,17,3360,197.64705882352942,17,2009-02-08,2009-12-10,305,0.05555555555555555,21,No
PRV53442,29,9640,332.41379310344826,27,2009-01-01,2009-11-26,329,0.08787878787878788,35,No
PRV53443,152,47420,311.9736842105263,82,2008-12-25,2009-12-30,370,0.40970350404312667,1,No
PRV53444,14,4150,296.42857142857144,14,2009-01-01,2009-11-07,310,0.04501607717041801,54,No
PRV53445,5,2840,568.0,5,2009-04-16,2009-10-16,183,0.02717391304347826,76,No
PRV53446,31,10000,322.5806451612903,30,2009-01-11,2009-12-22,345,0.08959537572254335,9,No
PRV53447,32,4360,136.25,29,2009-01-20,2009-12-04,318,0.10031347962382445,27,No
PRV53448,45,12850,285.55555555555554,45,2009-01-06,2009-12-28,356,0.12605042016806722,3,No
PRV53449,7,940,134.28571428571428,7,2009-01-29,2009-11-21,296,0.02356902356902357,40,No
PRV53450,39,11610,297.6923076923077,37,2009-01-02,2009-12-18,350,0.1111111111111111,13,No
PRV53452,38,18260,480.5263157894737,32,2009-01-02,2009-12-13,345,0.10982658959537572,18,No
PRV53453,8,4520,565.0,8,2009-01-10,2009-10-31,294,0.02711864406779661,61,No
PRV53454,19,5290,278.42105263157896,16,2009-01-19,2009-12-21,336,0.05637982195845697,10,No
PRV53455,28,7330,261.7857142857143,26,2009-01-08,2009-12-24,350,0.07977207977207977,7,No
PRV53456,18,7080,393.3333333333333,17,2009-02-13,2009-11-22,282,0.0636042402826855,39,No
PRV53457,3,1730,576.6666666666666,3,2009-02-18,2009-06-23,125,0.023809523809523808,191,No
PRV53460,1,500,500.0,1,2009-03-03,2009-03-03,0,1.0,303,No
PRV53461,21,110000,5238.0952380952385,21,2009-01-22,2009-12-03,315,0.06645569620253164,28,Yes
PRV53462,8,3710,463.75,8,2009-01-22,2009-07-18,177,0.0449438202247191,166,No
PRV53463,57,19370,339.82456140350877,36,2009-01-01,2009-12-26,359,0.15833333333333333,5,No
PRV53465,16,4850,303.125,15,2009-03-11,2009-12-31,295,0.05405405405405406,0,No
PRV53467,9,790,87.77777777777777,8,2009-01-28,2009-12-18,324,0.027692307692307693,13,No
PRV53469,9,2890,321.1111111111111,8,2009-02-02,2009-12-15,316,0.028391167192429023,16,No
PRV53470,52,13700,263.46153846153845,49,2009-01-03,2009-12-26,357,0.1452513966480447,5,No
PRV53471,22,5450,247.72727272727272,17,2009-01-10,2009-11-21,315,0.06962025316455696,40,No
PRV53472,2,140,70.0,2,2009-05-03,2009-05-13,10,0.18181818181818182,232,No
PRV53473,10,4740,474.0,7,2009-02-14,2009-11-13,272,0.03663003663003663,48,No
PRV53474,4,310,77.5,4,2009-06-17,2009-12-10,176,0.022598870056497175,21,No
PRV53475,6,3000,500.0,6,2009-01-05,2009-09-05,243,0.02459016393442623,117,No
PRV53476,8,3190,398.75,8,2009-05-18,2009-12-17,213,0.037383177570093455,14,No
PRV53477,40,10390,259.75,35,2009-01-19,2009-12-26,341,0.11695906432748537,5,No
PRV53478,116,43600,375.86206896551727,82,2009-01-05,2009-12-31,360,0.32132963988919666,0,No
PRV53479,4,330,82.5,4,2009-01-24,2009-10-22,271,0.014705882352941176,70,No
PRV53480,8,1450,181.25,7,2009-03-07,2009-11-06,244,0.0326530612244898,55,No
PRV53482,18,9310,517.2222222222222,16,2009-02-06,2009-12-25,322,0.05572755417956656,6,No
PRV53483,13,7460,573.8461538461538,12,2009-01-09,2009-09-06,240,0.05394190871369295,116,No
PRV53484,46,11740,255.2173913043478,32,2009-01-03,2009-12-14,345,0.1329479768786127,17,No
PRV53485,3,300,100.0,3,2009-06-09,2009-09-28,111,0.026785714285714284,94,No
PRV53486,24,5250,218.75,12,2009-02-23,2009-12-11,291,0.0821917808219178,20,No
PRV53487,32,10480,327.5,15,2009-01-04,2009-11-22,322,0.09907120743034056,39,No
PRV53489,9,3080,342.22222222222223,8,2009-02-12,2009-11-29,290,0.030927835051546393,32,No
PRV53490,121,31820,262.97520661157023,61,2009-01-02,2009-12-30,362,0.3333333333333333,1,No
PRV53491,13,1460,112.3076923076923,12,2009-01-16,2009-12-06,324,0.04,25,No
PRV53492,3,590,196.66666666666666,3,2009-01-07,2009-10-15,281,0.010638297872340425,77,No
PRV53494,7,470,67.14285714285714,7,2009-03-06,2009-10-24,232,0.030042918454935622,68,No
PRV53495,26,11600,446.15384615384613,16,2009-01-16,2009-12-26,344,0.07536231884057971,5,No
PRV53496,40,13350,333.75,23,2009-01-03,2009-12-24,355,0.11235955056179775,7,No
PRV53498,2,860,430.0,2,2009-07-08,2009-12-28,173,0.011494252873563218,3,No
PRV53499,42,12300,292.85714285714283,17,2009-01-15,2009-12-03,322,0.13003095975232198,28,No
PRV53501,1,300,300.0,1,2009-05-29,2009-05-29,0,1.0,216,No
PRV53502,38,6870,180.78947368421052,22,2009-01-11,2009-12-31,354,0.10704225352112676,0,No
PRV53503,12,4980,415.0,9,2009-01-10,2009-12-05,329,0.03636363636363636,26,No
PRV53504,3,680,226.66666666666666,3,2009-05-30,2009-08-23,85,0.03488372093023256,130,No
PRV53506,1,500,500.0,1,2009-02-06,2009-02-06,0,1.0,328,No
PRV53510,12,2820,235.0,8,2009-01-28,2009-11-03,279,0.04285714285714286,58,No
PRV53520,3,630,210.0,3,2009-03-25,2009-08-22,150,0.019867549668874173,131,No
PRV53521,9,380,42.22222222222222,8,2009-02-13,2009-11-03,263,0.03409090909090909,58,No
PRV53522,18,3330,185.0,17,2009-01-10,2009-12-26,350,0.05128205128205128,5,No
PRV53523,65,13780,212.0,57,2009-01-03,2009-12-15,346,0.1873198847262248,16,No
PRV53524,40,9210,230.25,33,2009-01-09,2009-12-04,329,0.12121212121212122,27,No
PRV53525,2,700,350.0,2,2009-01-10,2009-04-21,101,0.0196078431372549,254,No
PRV53526,37,14820,400.5405405405405,22,2009-01-06,2009-12-31,359,0.10277777777777777,0,No
PRV53527,29,8650,298.2758620689655,26,2009-03-01,2009-12-19,293,0.09863945578231292,12,No
PRV53530,21,5480,260.95238095238096,21,2009-03-17,2009-11-18,246,0.08502024291497975,43,No
PRV53531,9,850,94.44444444444444,9,2009-02-07,2009-09-05,210,0.04265402843601896,117,No
PRV53532,7,2180,311.42857142857144,6,2009-02-01,2009-12-09,311,0.022435897435897436,22,No
PRV53533,32,15540,485.625,22,2009-01-30,2009-12-30,334,0.0955223880597015,1,No
PRV53534,47,15160,322.5531914893617,30,2008-12-29,2009-12-03,339,0.13823529411764707,28,No
PRV53535,12,2550,212.5,12,2009-02-02,2009-12-12,313,0.03821656050955414,19,No
PRV53536,21,4890,232.85714285714286,20,2009-01-10,2009-12-22,346,0.06051873198847262,9,No
PRV53539,2,200,100.0,2,2009-05-25,2009-12-14,203,0.00980392156862745,17,No
PRV53540,10,2660,266.0,10,2009-01-07,2009-12-26,353,0.02824858757062147,5,No
PRV53544,13,4690,360.7692307692308,11,2009-01-04,2009-12-06,336,0.03857566765578635,25,No
PRV53545,1,60,60.0,1,2009-06-23,2009-06-23,0,1.0,191,No
PRV53547,14,2660,190.0,12,2009-01-25,2009-11-28,307,0.045454545454545456,33,No
PRV53548,4,250,62.5,4,2009-02-05,2009-05-22,106,0.037383177570093455,223,No
PRV53549,4,410,102.5,4,2009-01-07,2009-12-30,357,0.0111731843575419,1,No
PRV53550,9,1530,170.0,9,2009-02-05,2009-11-16,284,0.031578947368421054,45,No
PRV53551,21,8190,390.0,14,2009-02-01,2009-12-19,321,0.06521739130434782,12,No
PRV53553,22,6580,299.09090909090907,17,2009-01-18,2009-11-30,316,0.0694006309148265,31,No
PRV53555,9,3170,352.22222222222223,5,2009-02-04,2009-11-16,285,0.03146853146853147,45,No
PRV53556,24,8010,333.75,21,2009-01-02,2009-12-17,349,0.06857142857142857,14,No
PRV53558,16,7070,441.875,8,2009-01-05,2009-11-03,302,0.052805280528052806,58,No
PRV53559,1,40,40.0,1,2009-09-03,2009-09-03,0,1.0,119,No
PRV53560,16,3900,243.75,15,2009-01-02,2009-12-19,351,0.045454545454545456,12,No
PRV53561,6,5130,855.0,6,2009-01-04,2009-12-22,352,0.0169971671388102,9,No
PRV53562,8,5810,726.25,8,2009-03-02,2009-11-05,248,0.0321285140562249,56,No
PRV53563,1,60,60.0,1,2009-01-03,2009-01-03,0,1.0,362,No
PRV53564,3,150,50.0,2,2009-01-26,2009-12-24,332,0.009009009009009009,7,No
PRV53565,3,1770,590.0,3,2009-10-03,2009-11-26,54,0.05454545454545454,35,No
PRV53566,3,540,180.0,3,2009-07-21,2009-09-22,63,0.046875,100,No
PRV53568,4,1230,307.5,2,2009-05-30,2009-12-19,203,0.0196078431372549,12,No
PRV53569,10,3270,327.0,9,2009-01-26,2009-12-21,329,0.030303030303030304,10,No
PRV53570,14,8020,572.8571428571429,14,2009-01-18,2009-12-12,328,0.0425531914893617,19,No
PRV53571,21,2650,126.19047619047619,21,2008-12-31,2009-12-30,364,0.057534246575342465,1,No
PRV53572,4,1600,400.0,4,2009-02-03,2009-08-28,206,0.01932367149758454,125,No
PRV53573,25,8360,334.4,20,2009-03-23,2009-12-18,270,0.09225092250922509,13,No
PRV53574,10,2360,236.0,7,2009-01-15,2009-10-20,278,0.035842293906810034,72,No
PRV53577,10,2110,211.0,10,2009-01-06,2009-11-22,320,0.03115264797507788,39,No
PRV53578,5,570,114.0,5,2009-03-09,2009-12-08,274,0.01818181818181818,23,No
PRV53581,8,670,83.75,8,2009-01-05,2009-09-01,239,0.03333333333333333,121,No
PRV53582,11,4360,396.3636363636364,5,2009-01-18,2009-12-11,327,0.03353658536585366,20,No
PRV53584,5,1400,280.0,4,2009-01-30,2009-12-14,318,0.01567398119122257,17,No
PRV53585,4,500,125.0,4,2009-01-22,2009-10-11,262,0.015209125475285171,81,No
PRV53586,2,160,80.0,2,2009-04-03,2009-05-14,41,0.047619047619047616,231,No
PRV53587,3,770,256.6666666666667,3,2009-04-23,2009-11-02,193,0.015463917525773196,59,No
PRV53588,1,10,10.0,1,2009-04-04,2009-04-04,0,1.0,271,No
PRV53589,2,500,250.0,2,2009-10-04,2009-12-30,87,0.022727272727272728,1,No
PRV53590,8,2460,307.5,8,2009-01-02,2009-11-16,318,0.025078369905956112,45,No
PRV53593,13,1750,134.6153846153846,9,2009-01-20,2009-11-26,310,0.04180064308681672,35,No
PRV53594,70,16950,242.14285714285714,48,2008-12-30,2009-12-15,350,0.19943019943019943,16,No
PRV53595,6,850,141.66666666666666,6,2009-01-25,2009-10-20,268,0.022304832713754646,72,No
PRV53596,4,820,205.0,4,2009-05-11,2009-10-06,148,0.026845637583892617,86,No
PRV53605,44,5350,121.5909090909091,44,2009-01-04,2009-12-21,351,0.125,10,No
PRV53606,59,6980,118.30508474576271,57,2008-12-28,2009-12-27,364,0.16164383561643836,4,No
PRV53607,19,7500,394.7368421052632,19,2009-02-06,2009-12-26,323,0.05864197530864197,5,No
PRV53608,153,34830,227.64705882352942,139,2008-12-15,2009-12-28,378,0.40369393139841686,3,No
PRV53609,137,38700,282.48175182481754,134,2008-12-27,2009-12-19,357,0.38268156424581007,12,No
PRV53611,24,9960,415.0,24,2009-01-20,2009-12-22,336,0.0712166172106825,9,No
PRV53612,31,3590,115.80645161290323,31,2009-01-03,2009-12-22,353,0.08757062146892655,9,No
PRV53613,87,24870,285.86206896551727,85,2008-12-31,2009-12-28,362,0.2396694214876033,3,No
PRV53614,85,16090,189.2941176470588,72,2009-01-03,2009-12-30,361,0.23480662983425415,1,No
PRV53616,34,7600,223.52941176470588,31,2008-12-31,2009-12-03,337,0.10059171597633136,28,No
PRV53617,56,19220,343.2142857142857,51,2009-01-23,2009-12-09,320,0.17445482866043613,22,No
PRV53618,172,46360,269.5348837209302,150,2008-12-25,2009-12-27,367,0.4673913043478261,4,No
PRV53619,2,560,280.0,2,2009-04-29,2009-07-06,68,0.028985507246376812,178,No
PRV53620,94,36270,385.8510638297872,90,2008-12-24,2009-12-10,351,0.26704545454545453,21,No
PRV53621,61,17630,289.0163934426229,57,2009-01-03,2009-12-15,346,0.17579250720461095,16,No
PRV53622,5,420,84.0,5,2009-03-17,2009-09-28,195,0.025510204081632654,94,No
PRV53623,673,206210,306.4041604754829,337,2008-12-30,2009-12-31,366,1.8337874659400546,0,Yes
PRV53624,102,32530,318.921568627451,100,2009-01-02,2009-12-30,362,0.2809917355371901,1,No
PRV53625,114,30950,271.49122807017545,101,2009-01-01,2009-12-31,364,0.31232876712328766,0,No
PRV53626,10,3860,386.0,10,2009-01-03,2009-12-31,362,0.027548209366391185,0,No
PRV53627,89,29760,334.3820224719101,47,2009-01-02,2009-12-28,360,0.24653739612188366,3,No
PRV53628,148,51800,350.0,134,2009-01-04,2009-12-30,360,0.4099722991689751,1,No
PRV53629,11,3520,320.0,11,2009-01-09,2009-12-15,340,0.03225806451612903,16,No
PRV53631,6,470,78.33333333333333,6,2009-01-23,2009-09-06,226,0.02643171806167401,116,No
PRV53632,8,1720,215.0,7,2009-02-16,2009-10-06,232,0.034334763948497854,86,No
PRV53633,44,12490,283.8636363636364,34,2009-01-08,2009-12-09,335,0.13095238095238096,22,No
PRV53634,368,100430,272.9076086956522,227,2009-01-02,2009-12-31,363,1.010989010989011,0,No
PRV53635,40,7990,199.75,40,2009-01-14,2009-12-21,341,0.11695906432748537,10,No
PRV53638,90,29520,328.0,50,2008-12-12,2009-12-23,376,0.23872679045092837,8,No
PRV53640,25,4600,184.0,24,2009-01-11,2009-12-16,339,0.07352941176470588,15,No
PRV53641,8,2140,267.5,8,2009-03-10,2009-12-02,267,0.029850746268656716,29,No
PRV53642,6,3270,545.0,6,2009-02-15,2009-12-24,312,0.019169329073482427,7,No
PRV53643,1,200,200.0,1,2009-06-29,2009-06-29,0,1.0,185,No
PRV53644,19,3450,181.57894736842104,14,2009-01-04,2009-12-25,355,0.05337078651685393,6,No
PRV53645,5,3550,710.0,5,2009-03-31,2009-10-17,200,0.024875621890547265,75,No
PRV53646,1,10,10.0,1,2009-03-19,2009-03-19,0,1.0,287,No
